ID,PRODUCT,PRICEEACH,QUANTITYORDERED,SALES,STATUS,ORDERNUMBER,PRODUCTCODE,MONTH_ID,QTR_ID,YEAR_ID
1391,Classic Cars,67.14,49,3289.86,Shipped,10378,S18_4721,2,1,2005
1392,Classic Cars,100.0,49,6862.94,Shipped,10390,S18_4721,3,1,2005
1393,Classic Cars,61.29,42,2574.18,Shipped,10110,S18_4933,3,1,2003
1394,Classic Cars,57.73,23,1327.79,Shipped,10124,S18_4933,5,2,2003
1395,Classic Cars,81.25,29,2356.25,Shipped,10148,S18_4933,9,3,2003
1396,Classic Cars,80.54,25,2013.5,Shipped,10161,S18_4933,10,4,2003
1397,Classic Cars,71.98,39,2807.22,Shipped,10173,S18_4933,11,4,2003
1398,Classic Cars,69.84,44,3072.96,Shipped,10182,S18_4933,11,4,2003
1399,Classic Cars,76.26,25,1906.5,Shipped,10193,S18_4933,11,4,2003
1400,Classic Cars,76.26,45,3431.7,Shipped,10204,S18_4933,12,4,2003
1401,Classic Cars,83.39,25,2084.75,Shipped,10213,S18_4933,1,1,2004
1402,Classic Cars,57.73,37,2136.01,Shipped,10227,S18_4933,3,1,2004
1403,Classic Cars,66.99,30,2009.7,Shipped,10241,S18_4933,4,2,2004
1404,Classic Cars,75.55,36,2719.8,Shipped,10267,S18_4933,7,3,2004
1405,Classic Cars,60.58,26,1575.08,Shipped,10279,S18_4933,8,3,2004
1406,Classic Cars,73.41,23,1688.43,Shipped,10288,S18_4933,9,3,2004
1407,Classic Cars,72.7,23,1672.1,Shipped,10302,S18_4933,10,4,2003
1408,Classic Cars,66.99,25,1674.75,Shipped,10311,S18_4933,10,4,2004
1409,Classic Cars,100.0,21,3472.98,Shipped,10332,S18_4933,11,4,2004
1410,Classic Cars,63.43,26,1649.18,Shipped,10344,S18_4933,11,4,2004
1411,Classic Cars,85.25,44,3751.0,Resolved,10367,S18_4933,1,1,2005
1412,Classic Cars,100.0,24,4536.0,Shipped,10380,S18_4933,2,1,2005
1413,Classic Cars,66.99,66,4421.34,On Hold,10407,S18_4933,4,2,2005
1414,Classic Cars,57.73,36,2078.28,In Process,10420,S18_4933,5,2,2005
1415,Classic Cars,85.25,36,3069.0,Shipped,10110,S24_1046,3,1,2003
1416,Classic Cars,77.9,22,1713.8,Shipped,10124,S24_1046,5,2,2003
1417,Classic Cars,60.26,25,1506.5,Shipped,10148,S24_1046,9,3,2003
1418,Classic Cars,72.76,37,2692.12,Shipped,10161,S24_1046,10,4,2003
1419,Classic Cars,75.69,32,2422.08,Shipped,10172,S24_1046,11,4,2003
1420,Classic Cars,74.22,47,3488.34,Shipped,10182,S24_1046,11,4,2003
1421,Classic Cars,69.82,37,2583.34,Shipped,10192,S24_1046,11,4,2003
1422,Classic Cars,62.47,20,1249.4,Shipped,10204,S24_1046,12,4,2003
1423,Classic Cars,82.31,41,3374.71,Shipped,10212,S24_1046,1,1,2004
1424,Classic Cars,60.26,21,1265.46,Shipped,10226,S24_1046,2,1,2004
1425,Classic Cars,76.43,22,1681.46,Shipped,10241,S24_1046,4,2,2004
1426,Classic Cars,80.1,40,3204.0,Shipped,10267,S24_1046,7,3,2004
1427,Classic Cars,74.96,32,2398.72,Shipped,10279,S24_1046,8,3,2004
1428,Classic Cars,66.14,36,2381.04,Shipped,10288,S24_1046,9,3,2004
1429,Classic Cars,72.02,27,1944.54,Shipped,10301,S24_1046,10,4,2003
1430,Classic Cars,87.45,26,2273.7,Shipped,10311,S24_1046,10,4,2004
1431,Classic Cars,70.55,30,2116.5,Shipped,10321,S24_1046,11,4,2004
1432,Classic Cars,56.84,23,1307.32,Shipped,10332,S24_1046,11,4,2004
1433,Classic Cars,59.53,29,1726.37,Shipped,10344,S24_1046,11,4,2004
1434,Classic Cars,60.37,21,1267.77,Resolved,10367,S24_1046,1,1,2005
1435,Classic Cars,100.0,34,3441.82,Shipped,10380,S24_1046,2,1,2005
1436,Classic Cars,76.43,26,1987.18,On Hold,10407,S24_1046,4,2,2005
1437,Classic Cars,64.67,60,3880.2,In Process,10420,S24_1046,5,2,2005
1438,Classic Cars,55.49,35,1942.15,Shipped,10104,S24_1444,1,1,2003
1439,Classic Cars,69.36,47,3259.92,Shipped,10115,S24_1444,4,2,2003
1440,Classic Cars,60.69,20,1213.8,Shipped,10127,S24_1444,6,2,2003
1441,Classic Cars,54.33,20,1086.6,Shipped,10141,S24_1444,8,3,2003
1442,Classic Cars,65.31,25,1632.75,Shipped,10152,S24_1444,9,3,2003
1443,Classic Cars,69.36,25,1734.0,Shipped,10165,S24_1444,10,4,2003
1444,Classic Cars,68.78,27,1857.06,Shipped,10176,S24_1444,11,4,2003
1445,Classic Cars,60.11,31,1863.41,Shipped,10184,S24_1444,11,4,2003
1446,Classic Cars,66.47,44,2924.68,Shipped,10195,S24_1444,11,4,2003
1447,Classic Cars,46.82,49,2294.18,Shipped,10207,S24_1444,12,4,2003
1448,Classic Cars,56.07,26,1457.82,Shipped,10220,S24_1444,2,1,2004
1449,Classic Cars,54.33,36,1955.88,Shipped,10230,S24_1444,3,1,2004
1450,Classic Cars,52.6,44,2314.4,Shipped,10246,S24_1444,5,2,2004
1451,Classic Cars,46.82,28,1310.96,Shipped,10259,S24_1444,6,2,2004
1452,Classic Cars,64.74,45,2913.3,Shipped,10271,S24_1444,7,3,2004
1453,Classic Cars,46.82,29,1357.78,Shipped,10282,S24_1444,8,3,2004
1454,Classic Cars,53.75,40,2150.0,Shipped,10292,S24_1444,9,3,2004
1455,Classic Cars,61.85,45,2783.25,Shipped,10305,S24_1444,10,4,2004
1456,Classic Cars,53.18,44,2339.92,Shipped,10314,S24_1444,10,4,2004
1457,Classic Cars,69.16,25,1729.0,Shipped,10324,S24_1444,11,4,2004
1458,Classic Cars,100.0,45,5972.4,Shipped,10336,S24_1444,11,4,2004
1459,Classic Cars,47.4,48,2275.2,Shipped,10349,S24_1444,12,4,2004
1460,Classic Cars,60.76,44,2673.44,Shipped,10358,S24_1444,12,4,2004
1461,Classic Cars,97.27,25,2431.75,Shipped,10371,S24_1444,1,1,2005
1462,Classic Cars,91.76,22,2018.72,Shipped,10383,S24_1444,2,1,2005
1463,Classic Cars,50.29,31,1558.99,Shipped,10394,S24_1444,3,1,2005
1464,Classic Cars,52.6,21,1104.6,Shipped,10412,S24_1444,5,2,2005
1465,Classic Cars,46.82,55,2575.1,In Process,10425,S24_1444,5,2,2005
1466,Motorcycles,100.0,25,2845.75,Shipped,10107,S24_1578,2,1,2003
1467,Motorcycles,98.05,35,3431.75,Shipped,10120,S24_1578,4,2,2003
1468,Motorcycles,93.54,35,3273.9,Shipped,10134,S24_1578,7,3,2003
1469,Motorcycles,95.8,43,4119.4,Shipped,10145,S24_1578,8,3,2003
1470,Motorcycles,100.0,44,5355.68,Shipped,10159,S24_1578,10,4,2003
1471,Motorcycles,100.0,50,5747.5,Shipped,10168,S24_1578,10,4,2003
1472,Motorcycles,100.0,48,5355.36,Shipped,10180,S24_1578,11,4,2003
1473,Motorcycles,100.0,25,2535.75,Shipped,10188,S24_1578,11,4,2003
1474,Motorcycles,100.0,39,4351.23,Shipped,10201,S24_1578,12,4,2003
1475,Motorcycles,90.16,25,2254.0,Shipped,10211,S24_1578,1,1,2004
1476,Motorcycles,91.29,32,2921.28,Shipped,10223,S24_1578,2,1,2004
1477,Motorcycles,100.0,20,2299.0,Shipped,10237,S24_1578,4,2,2004
1478,Motorcycles,100.0,26,2637.18,Shipped,10251,S24_1578,5,2,2004
1479,Motorcycles,100.0,42,4307.52,Shipped,10263,S24_1578,6,2,2004
1480,Motorcycles,100.0,21,2153.76,Shipped,10275,S24_1578,7,3,2004
1481,Motorcycles,100.0,34,3716.88,Shipped,10285,S24_1578,8,3,2004
1482,Motorcycles,100.0,47,5455.76,Shipped,10299,S24_1578,9,3,2004
1483,Motorcycles,100.0,21,2650.62,Shipped,10309,S24_1578,10,4,2004
1484,Motorcycles,100.0,48,6437.28,Shipped,10318,S24_1578,11,4,2004
1485,Motorcycles,87.78,30,2633.4,Shipped,10329,S24_1578,11,4,2004
1486,Motorcycles,84.39,27,2278.53,Shipped,10339,S24_1578,11,4,2004
1487,Motorcycles,96.92,50,4846.0,Shipped,10362,S24_1578,1,1,2005
1488,Motorcycles,100.0,38,4197.1,Shipped,10374,S24_1578,2,1,2005
1489,Motorcycles,100.0,45,4597.65,Shipped,10389,S24_1578,3,1,2005
1490,Motorcycles,100.0,46,5287.7,Shipped,10403,S24_1578,4,2,2005
1491,Motorcycles,100.0,35,3550.05,Disputed,10417,S24_1578,5,2,2005
1492,Classic Cars,59.37,29,1721.73,Shipped,10110,S24_1628,3,1,2003
1493,Classic Cars,59.87,50,2993.5,Shipped,10123,S24_1628,5,2,2003
1494,Classic Cars,49.81,26,1295.06,Shipped,10137,S24_1628,7,3,2003
1495,Classic Cars,56.85,47,2671.95,Shipped,10148,S24_1628,9,3,2003
1496,Classic Cars,53.33,23,1226.59,Shipped,10161,S24_1628,10,4,2003
1497,Classic Cars,42.76,34,1453.84,Shipped,10172,S24_1628,11,4,2003
1498,Classic Cars,53.83,34,1830.22,Shipped,10181,S24_1628,11,4,2003
1499,Classic Cars,53.83,47,2530.01,Shipped,10192,S24_1628,11,4,2003
1500,Classic Cars,49.81,45,2241.45,Shipped,10204,S24_1628,12,4,2003
1501,Classic Cars,53.33,45,2399.85,Shipped,10212,S24_1628,1,1,2004
1502,Classic Cars,43.27,36,1557.72,Shipped,10226,S24_1628,2,1,2004
1503,Classic Cars,40.25,21,845.25,Shipped,10241,S24_1628,4,2,2004
1504,Classic Cars,48.3,28,1352.4,Shipped,10266,S24_1628,7,3,2004
1505,Classic Cars,45.28,35,1584.8,Shipped,10278,S24_1628,8,3,2004
1506,Classic Cars,52.32,50,2616.0,Shipped,10288,S24_1628,9,3,2004
1507,Classic Cars,51.32,22,1129.04,Shipped,10301,S24_1628,10,4,2003
1508,Classic Cars,49.3,45,2218.5,Shipped,10311,S24_1628,10,4,2004
1509,Classic Cars,42.26,48,2028.48,Shipped,10321,S24_1628,11,4,2004
1510,Classic Cars,87.96,20,1759.2,Shipped,10332,S24_1628,11,4,2004
1511,Classic Cars,36.21,27,977.67,Shipped,10343,S24_1628,11,4,2004
1512,Classic Cars,38.5,38,1463.0,Resolved,10367,S24_1628,1,1,2005
1513,Classic Cars,100.0,32,3970.56,Shipped,10379,S24_1628,2,1,2005
1514,Classic Cars,40.25,64,2576.0,On Hold,10407,S24_1628,4,2,2005
1515,Classic Cars,60.37,37,2233.69,In Process,10420,S24_1628,5,2,2005
1516,Planes,88.63,28,2481.64,Shipped,10106,S24_1785,2,1,2003
1517,Planes,100.0,39,4651.53,Shipped,10120,S24_1785,4,2,2003
1518,Planes,94.1,41,3858.1,Shipped,10133,S24_1785,6,2,2003
1519,Planes,87.54,40,3501.6,Shipped,10145,S24_1785,8,3,2003
1520,Planes,100.0,49,6433.7,Shipped,10168,S24_1785,10,4,2003
1521,Planes,98.48,27,2658.96,Shipped,10210,S24_1785,1,1,2004
1522,Planes,100.0,34,3608.76,Shipped,10223,S24_1785,2,1,2004
1523,Planes,96.29,23,2214.67,Shipped,10235,S24_1785,4,2,2004
1524,Planes,88.63,31,2747.53,Shipped,10250,S24_1785,5,2,2004
1525,Planes,97.38,34,3310.92,Cancelled,10262,S24_1785,6,2,2004
1526,Planes,95.2,25,2380.0,Shipped,10275,S24_1785,7,3,2004
1527,Planes,100.0,22,2310.88,Shipped,10284,S24_1785,8,3,2004
1528,Planes,100.0,32,4061.76,Shipped,10297,S24_1785,9,3,2004
1529,Planes,100.0,31,3493.7,Shipped,10308,S24_1785,10,4,2004
1530,Planes,100.0,25,2872.25,Shipped,10316,S24_1785,11,4,2004
1531,Planes,87.54,47,4114.38,Shipped,10328,S24_1785,11,4,2004
1532,Planes,50.65,21,1063.65,Shipped,10339,S24_1785,11,4,2004
1533,Planes,71.73,28,2008.44,Shipped,10353,S24_1785,12,4,2004
1534,Planes,94.1,46,4328.6,Shipped,10374,S24_1785,2,1,2005
1535,Planes,41.71,33,1376.43,Resolved,10386,S24_1785,3,1,2005
1536,Planes,100.0,43,5552.16,Shipped,10398,S24_1785,3,1,2005
1537,Planes,96.29,38,3659.02,On Hold,10401,S24_1785,4,2,2005
1538,Planes,88.63,47,4165.61,Shipped,10416,S24_1785,5,2,2005
1539,Vintage Cars,31.2,45,1404.0,Shipped,10101,S24_1937,1,1,2003
1540,Vintage Cars,35.51,20,710.2,Shipped,10110,S24_1937,3,1,2003
1541,Vintage Cars,37.84,45,1702.8,Shipped,10124,S24_1937,5,2,2003
1542,Vintage Cars,33.19,36,1194.84,Shipped,10149,S24_1937,9,3,2003
1543,Vintage Cars,27.22,37,1007.14,Shipped,10162,S24_1937,10,4,2003
1544,Vintage Cars,31.53,31,977.43,Shipped,10173,S24_1937,11,4,2003
1545,Vintage Cars,36.84,39,1436.76,Shipped,10182,S24_1937,11,4,2003
1546,Vintage Cars,29.21,26,759.46,Shipped,10193,S24_1937,11,4,2003
1547,Vintage Cars,37.17,32,1189.44,Shipped,10205,S24_1937,12,4,2003
1548,Vintage Cars,34.19,20,683.8,Shipped,10214,S24_1937,1,1,2004
1549,Vintage Cars,29.21,42,1226.82,Shipped,10227,S24_1937,3,1,2004
1550,Vintage Cars,29.54,33,974.82,Shipped,10243,S24_1937,4,2,2004
1551,Vintage Cars,28.88,20,577.6,Shipped,10280,S24_1937,8,3,2004
1552,Vintage Cars,38.17,29,1106.93,Shipped,10288,S24_1937,9,3,2004
1553,Vintage Cars,30.2,23,694.6,Shipped,10304,S24_1937,10,4,2004
1554,Vintage Cars,29.54,39,1152.06,Shipped,10312,S24_1937,10,4,2004
1555,Vintage Cars,100.0,20,2624.0,Shipped,10322,S24_1937,11,4,2004
1556,Vintage Cars,81.91,45,3685.95,Shipped,10332,S24_1937,11,4,2004
1557,Vintage Cars,35.18,20,703.6,Shipped,10344,S24_1937,11,4,2004
1558,Vintage Cars,100.0,48,9720.0,Shipped,10356,S24_1937,12,4,2004
1559,Vintage Cars,36.29,23,834.67,Resolved,10367,S24_1937,1,1,2005
1560,Vintage Cars,70.56,32,2257.92,Shipped,10380,S24_1937,2,1,2005
1561,Vintage Cars,100.0,33,8344.71,Shipped,10391,S24_1937,3,1,2005
1562,Vintage Cars,29.54,61,1801.94,Shipped,10409,S24_1937,4,2,2005
1563,Vintage Cars,26.88,45,1209.6,In Process,10420,S24_1937,5,2,2005
1564,Motorcycles,83.03,38,3155.14,Shipped,10107,S24_2000,2,1,2003
1565,Motorcycles,83.79,34,2848.86,Shipped,10120,S24_2000,4,2,2003
1566,Motorcycles,83.03,43,3570.29,Shipped,10134,S24_2000,7,3,2003
1567,Motorcycles,83.03,47,3902.41,Shipped,10145,S24_2000,8,3,2003
1568,Motorcycles,67.03,22,1474.66,Shipped,10158,S24_2000,10,4,2003
1569,Motorcycles,75.41,29,2186.89,Shipped,10168,S24_2000,10,4,2003
1570,Motorcycles,68.55,28,1919.4,Shipped,10180,S24_2000,11,4,2003
1571,Motorcycles,91.4,40,3656.0,Shipped,10188,S24_2000,11,4,2003
1572,Motorcycles,73.88,25,1847.0,Shipped,10201,S24_2000,12,4,2003
1573,Motorcycles,61.7,30,1851.0,Shipped,10210,S24_2000,1,1,2004
1574,Motorcycles,69.31,38,2633.78,Shipped,10223,S24_2000,2,1,2004
1575,Motorcycles,87.6,36,3153.6,Shipped,10236,S24_2000,4,2,2004
1576,Motorcycles,87.6,32,2803.2,Shipped,10250,S24_2000,5,2,2004
1577,Motorcycles,62.46,37,2311.02,Shipped,10263,S24_2000,6,2,2004
1578,Motorcycles,79.98,30,2399.4,Shipped,10275,S24_2000,7,3,2004
1579,Motorcycles,70.08,39,2733.12,Shipped,10285,S24_2000,8,3,2004
1580,Motorcycles,65.51,32,2096.32,Shipped,10297,S24_2000,9,3,2004
1581,Motorcycles,63.22,47,2971.34,Shipped,10308,S24_2000,10,4,2004
1582,Motorcycles,86.83,26,2257.58,Shipped,10318,S24_2000,11,4,2004
1583,Motorcycles,94.43,37,3493.91,Shipped,10329,S24_2000,11,4,2004
1584,Motorcycles,79.98,55,4398.9,Shipped,10340,S24_2000,11,4,2004
1585,Motorcycles,100.0,21,3595.62,Shipped,10363,S24_2000,1,1,2005
1586,Motorcycles,100.0,23,2443.29,Shipped,10375,S24_2000,2,1,2005
1587,Motorcycles,81.4,49,3988.6,Shipped,10389,S24_2000,3,1,2005
1588,Motorcycles,87.6,59,5168.4,Shipped,10402,S24_2000,4,2,2005
1589,Motorcycles,87.6,32,2803.2,Shipped,10416,S24_2000,5,2,2005
1590,Ships,100.0,43,6341.21,Shipped,10105,S24_2011,2,1,2003
1591,Ships,100.0,41,5189.78,Shipped,10117,S24_2011,4,2,2003
1592,Ships,100.0,45,6027.75,Shipped,10129,S24_2011,6,2,2003
1593,Ships,100.0,33,3366.0,Shipped,10142,S24_2011,8,3,2003
1594,Ships,100.0,40,5456.4,Shipped,10153,S24_2011,9,3,2003
1595,Ships,100.0,33,3812.16,Cancelled,10167,S24_2011,10,4,2003
1596,Ships,100.0,50,6083.0,Shipped,10177,S24_2011,11,4,2003
1597,Ships,100.0,30,3170.7,Shipped,10185,S24_2011,11,4,2003
1598,Ships,100.0,41,4534.6,Shipped,10197,S24_2011,11,4,2003
1599,Ships,100.0,35,4301.15,Shipped,10208,S24_2011,1,1,2004
1600,Ships,100.0,49,6804.63,Shipped,10221,S24_2011,2,1,2004
1601,Ships,100.0,46,5652.94,Shipped,10232,S24_2011,3,1,2004
1602,Ships,100.0,48,6960.48,Cancelled,10248,S24_2011,5,2,2004
1603,Ships,100.0,36,4512.6,Shipped,10261,S24_2011,6,2,2004
1604,Ships,100.0,22,2784.76,Shipped,10273,S24_2011,7,3,2004
1605,Ships,100.0,42,5316.36,Shipped,10283,S24_2011,8,3,2004
1606,Ships,100.0,21,2941.89,Shipped,10293,S24_2011,9,3,2004
1607,Ships,100.0,29,3207.4,Shipped,10306,S24_2011,10,4,2004
1608,Ships,100.0,35,4215.05,Shipped,10315,S24_2011,10,4,2004
1609,Ships,100.0,41,4333.29,Shipped,10326,S24_2011,11,4,2004
1610,Ships,71.97,29,2087.13,Shipped,10337,S24_2011,11,4,2004
1611,Ships,50.33,34,1711.22,Shipped,10350,S24_2011,12,4,2004
1612,Ships,100.0,37,3910.53,Shipped,10372,S24_2011,1,1,2005
1613,Ships,80.54,28,2255.12,Shipped,10384,S24_2011,2,1,2005
1614,Ships,100.0,49,5720.75,Shipped,10396,S24_2011,3,1,2005
1615,Ships,100.0,23,3335.23,On Hold,10414,S24_2011,5,2,2005
1616,Vintage Cars,53.76,46,2472.96,Shipped,10101,S24_2022,1,1,2003
1617,Vintage Cars,44.35,39,1729.65,Shipped,10110,S24_2022,3,1,2003
1618,Vintage Cars,45.25,22,995.5,Shipped,10124,S24_2022,5,2,2003
1619,Vintage Cars,49.28,49,2414.72,Shipped,10149,S24_2022,9,3,2003
1620,Vintage Cars,36.29,43,1560.47,Shipped,10162,S24_2022,10,4,2003
1621,Vintage Cars,41.22,27,1112.94,Shipped,10173,S24_2022,11,4,2003
1622,Vintage Cars,36.74,31,1138.94,Shipped,10182,S24_2022,11,4,2003
1623,Vintage Cars,50.62,20,1012.4,Shipped,10193,S24_2022,11,4,2003
1624,Vintage Cars,38.08,24,913.92,Shipped,10205,S24_2022,12,4,2003
1625,Vintage Cars,47.94,49,2349.06,Shipped,10214,S24_2022,1,1,2004
1626,Vintage Cars,48.38,24,1161.12,Shipped,10227,S24_2022,3,1,2004
1627,Vintage Cars,45.25,39,1764.75,Shipped,10244,S24_2022,4,2,2004
1628,Vintage Cars,45.7,37,1690.9,Shipped,10255,S24_2022,6,2,2004
1629,Vintage Cars,47.49,45,2137.05,Shipped,10280,S24_2022,8,3,2004
1630,Vintage Cars,48.38,45,2177.1,Shipped,10289,S24_2022,9,3,2004
1631,Vintage Cars,39.42,44,1734.48,Shipped,10304,S24_2022,10,4,2004
1632,Vintage Cars,37.63,23,865.49,Shipped,10312,S24_2022,10,4,2004
1633,Vintage Cars,100.0,30,3500.1,Shipped,10322,S24_2022,11,4,2004
1634,Vintage Cars,85.52,26,2223.52,Shipped,10332,S24_2022,11,4,2004
1635,Vintage Cars,53.76,43,2311.68,Shipped,10345,S24_2022,11,4,2004
1636,Vintage Cars,31.86,26,828.36,Shipped,10356,S24_2022,12,4,2004
1637,Vintage Cars,30.59,28,856.52,Resolved,10367,S24_2022,1,1,2005
1638,Vintage Cars,68.35,27,1845.45,Shipped,10380,S24_2022,2,1,2005
1639,Vintage Cars,100.0,24,4042.08,Shipped,10391,S24_2022,3,1,2005
1640,Vintage Cars,45.7,40,1828.0,In Process,10421,S24_2022,5,2,2005
1641,Trucks and Buses,100.0,36,3680.28,Shipped,10103,S24_2300,1,1,2003
1642,Trucks and Buses,100.0,21,2925.09,Shipped,10114,S24_2300,4,2,2003
1643,Trucks and Buses,100.0,27,3415.77,Shipped,10126,S24_2300,5,2,2003
1644,Trucks and Buses,100.0,47,5105.14,Shipped,10140,S24_2300,7,3,2003
1645,Trucks and Buses,100.0,42,5098.8,Shipped,10151,S24_2300,9,3,2003
1646,Trucks and Buses,100.0,32,4661.76,Shipped,10165,S24_2300,10,4,2003
1647,Trucks and Buses,100.0,28,2969.96,Shipped,10175,S24_2300,11,4,2003
1648,Trucks and Buses,100.0,24,3496.32,Shipped,10184,S24_2300,11,4,2003
1649,Trucks and Buses,100.0,49,5760.93,Shipped,10194,S24_2300,11,4,2003
1650,Trucks and Buses,100.0,46,6819.04,Shipped,10207,S24_2300,12,4,2003
1651,Trucks and Buses,100.0,28,3148.88,Shipped,10217,S24_2300,2,1,2004
1652,Trucks and Buses,100.0,48,5704.32,Shipped,10229,S24_2300,3,1,2004
1653,Trucks and Buses,100.0,29,3520.6,Shipped,10246,S24_2300,5,2,2004
1654,Trucks and Buses,100.0,47,5285.62,Shipped,10259,S24_2300,6,2,2004
1655,Trucks and Buses,100.0,43,5605.05,Shipped,10271,S24_2300,7,3,2004
1656,Trucks and Buses,100.0,25,2779.5,Shipped,10281,S24_2300,8,3,2004
1657,Trucks and Buses,100.0,48,5398.08,Shipped,10291,S24_2300,9,3,2004
1658,Trucks and Buses,100.0,24,3189.6,Shipped,10305,S24_2300,10,4,2004
1659,Trucks and Buses,100.0,42,5581.8,Shipped,10313,S24_2300,10,4,2004
1660,Trucks and Buses,100.0,31,3820.44,Shipped,10324,S24_2300,11,4,2004
1661,Trucks and Buses,100.0,42,5528.04,On Hold,10334,S24_2300,11,4,2004
1662,Trucks and Buses,100.0,37,5981.42,Shipped,10348,S24_2300,11,4,2004
1663,Trucks and Buses,100.0,41,5684.65,Shipped,10358,S24_2300,12,4,2004
1664,Trucks and Buses,100.0,20,3449.4,Shipped,10371,S24_2300,1,1,2005
1665,Trucks and Buses,100.0,20,2654.4,Shipped,10382,S24_2300,2,1,2005
1666,Trucks and Buses,100.0,70,8498.0,Shipped,10412,S24_2300,5,2,2005
1667,Trucks and Buses,100.0,49,5510.54,In Process,10425,S24_2300,5,2,2005
1668,Motorcycles,58.87,35,2060.45,Shipped,10108,S24_2360,3,1,2003
1669,Motorcycles,76.88,32,2460.16,Shipped,10121,S24_2360,5,2,2003
1670,Motorcycles,61.64,29,1787.56,Shipped,10135,S24_2360,7,3,2003
1671,Motorcycles,60.95,27,1645.65,Shipped,10145,S24_2360,8,3,2003
1672,Motorcycles,80.34,27,2169.18,Shipped,10159,S24_2360,10,4,2003
1673,Motorcycles,74.11,38,2816.18,Shipped,10169,S24_2360,11,4,2003
1674,Motorcycles,72.03,35,2521.05,Shipped,10180,S24_2360,11,4,2003
1675,Motorcycles,76.19,42,3199.98,Shipped,10190,S24_2360,11,4,2003
1676,Motorcycles,63.72,21,1338.12,Shipped,10211,S24_2360,1,1,2004
1677,Motorcycles,80.34,37,2972.58,Shipped,10224,S24_2360,2,1,2004
1678,Motorcycles,79.65,26,2070.9,Shipped,10237,S24_2360,4,2,2004
1679,Motorcycles,65.8,47,3092.6,Shipped,10252,S24_2360,5,2,2004
1680,Motorcycles,65.1,37,2408.7,Shipped,10264,S24_2360,6,2,2004
1681,Motorcycles,75.49,46,3472.54,Shipped,10276,S24_2360,8,3,2004
1682,Motorcycles,59.56,38,2263.28,Shipped,10285,S24_2360,8,3,2004
1683,Motorcycles,66.49,33,2194.17,Shipped,10299,S24_2360,9,3,2004
1684,Motorcycles,56.1,24,1346.4,Shipped,10309,S24_2360,10,4,2004
1685,Motorcycles,81.73,31,2533.63,Shipped,10319,S24_2360,11,4,2004
1686,Motorcycles,81.03,42,3403.26,Shipped,10330,S24_2360,11,4,2004
1687,Motorcycles,100.0,32,3307.2,Shipped,10341,S24_2360,11,4,2004
1688,Motorcycles,70.65,41,2896.65,Shipped,10355,S24_2360,12,4,2004
1689,Motorcycles,61.23,43,2632.89,Shipped,10363,S24_2360,1,1,2005
1690,Motorcycles,100.0,20,2046.0,Shipped,10375,S24_2360,2,1,2005
1691,Motorcycles,65.13,35,2279.55,Shipped,10390,S24_2360,3,1,2005
1692,Motorcycles,79.65,27,2150.55,Shipped,10403,S24_2360,4,2,2005
1693,Classic Cars,78.15,43,3360.45,Shipped,10110,S24_2766,3,1,2003
1694,Classic Cars,72.7,32,2326.4,Shipped,10124,S24_2766,5,2,2003
1695,Classic Cars,73.6,21,1545.6,Shipped,10148,S24_2766,9,3,2003
1696,Classic Cars,100.0,20,2144.6,Shipped,10161,S24_2766,10,4,2003
1697,Classic Cars,74.51,22,1639.22,Shipped,10172,S24_2766,11,4,2003
1698,Classic Cars,73.6,36,2649.6,Shipped,10182,S24_2766,11,4,2003
1699,Classic Cars,83.6,46,3845.6,Shipped,10192,S24_2766,11,4,2003
1700,Classic Cars,96.32,47,4527.04,Shipped,10204,S24_2766,12,4,2003
1701,Classic Cars,88.14,45,3966.3,Shipped,10212,S24_2766,1,1,2004
1702,Classic Cars,88.14,47,4142.58,Shipped,10227,S24_2766,3,1,2004
1703,Classic Cars,94.5,47,4441.5,Shipped,10241,S24_2766,4,2,2004
1704,Classic Cars,87.24,38,3315.12,Shipped,10267,S24_2766,7,3,2004
1705,Classic Cars,79.97,49,3918.53,Shipped,10279,S24_2766,8,3,2004
1706,Classic Cars,80.87,35,2830.45,Shipped,10288,S24_2766,9,3,2004
1707,Classic Cars,100.0,49,5298.86,Shipped,10302,S24_2766,10,4,2003
1708,Classic Cars,93.6,28,2620.8,Shipped,10311,S24_2766,10,4,2004
1709,Classic Cars,72.7,30,2181.0,Shipped,10321,S24_2766,11,4,2004
1710,Classic Cars,86.72,39,3382.08,Shipped,10332,S24_2766,11,4,2004
1711,Classic Cars,100.0,25,2876.75,Shipped,10346,S24_2766,11,4,2004
1712,Classic Cars,100.0,40,4107.2,Shipped,10368,S24_2766,1,1,2005
1713,Classic Cars,37.5,36,1350.0,Shipped,10380,S24_2766,2,1,2005
1714,Classic Cars,94.5,76,7182.0,On Hold,10407,S24_2766,4,2,2005
1715,Classic Cars,100.0,39,3933.93,In Process,10420,S24_2766,5,2,2005
1716,Classic Cars,39.6,44,1742.4,Shipped,10104,S24_2840,1,1,2003
1717,Classic Cars,30.06,24,721.44,Shipped,10114,S24_2840,4,2,2003
1718,Classic Cars,38.19,39,1489.41,Shipped,10127,S24_2840,6,2,2003
1719,Classic Cars,42.43,21,891.03,Shipped,10141,S24_2840,8,3,2003
1720,Classic Cars,40.31,30,1209.3,Shipped,10151,S24_2840,9,3,2003
1721,Classic Cars,31.82,27,859.14,Shipped,10165,S24_2840,10,4,2003
1722,Classic Cars,31.12,37,1151.44,Shipped,10175,S24_2840,11,4,2003
1723,Classic Cars,31.82,42,1336.44,Shipped,10184,S24_2840,11,4,2003
